task_create_time,task_end_time,job_id,task_id,num_instances,status,cpus_requested,memory_requested
26054,26366,144,840,9,Terminated,50.0,0.0079465741723397
26054,26350,144,836,53,Terminated,50.0,0.0081950663940154
26055,26233,144,837,1,Terminated,50.0,0.0160070406129474
26054,26264,144,838,129,Terminated,50.0,0.0160070406129474
26054,26285,144,839,291,Terminated,50.0,0.008396966324127
26054,26326,144,835,69,Terminated,50.0,0.0133564569150726
26022,26240,147,852,291,Terminated,50.0,0.008396966324127
26022,26272,147,848,69,Terminated,50.0,0.0133564569150726
26022,26321,147,853,9,Terminated,50.0,0.0079465741723397
26022,26106,147,850,1,Terminated,50.0,0.0160070406129474
26022,26125,147,851,263,Terminated,50.0,0.0160070406129474
26022,26306,147,849,53,Terminated,50.0,0.0081950663940154
26023,26104,148,856,1,Terminated,50.0,0.0160070406129474
26023,26248,148,857,346,Running,50.0,0.0160070406129474
26023,26248,148,855,53,Running,50.0,0.0081950663940154
26023,26248,148,859,9,Running,50.0,0.0079465741723397
26023,26248,148,854,69,Running,50.0,0.0133564569150726
26023,26248,148,858,291,Failed,50.0,0.008396966324127
26546,26578,153,879,1,Terminated,100.0,0.0027541221235731
45252,45275,165,931,73,Running,50.0,0.0133564569150726
45252,45275,165,933,1,Running,50.0,0.0160070406129474
45252,45275,165,936,11,Running,50.0,0.0079465741723397
45252,45275,165,935,297,Running,50.0,0.008453912458261
45252,45275,165,932,55,Running,50.0,0.0082054202365853
45252,45275,165,934,424,Failed,50.0,0.0160070406129474
45833,45876,167,943,1,Terminated,100.0,0.0027541221235731
56066,56070,174,974,297,Running,50.0,0.008453912458261
56066,56070,174,971,55,Running,50.0,0.0082054202365853
56065,56070,174,972,1,Running,50.0,0.0160070406129474
56065,56070,174,973,419,Failed,50.0,0.0160070406129474
56066,56070,174,975,11,Running,50.0,0.0079465741723397
56066,56070,174,970,73,Running,50.0,0.0133564569150726
56086,56567,175,981,11,Terminated,50.0,0.0079465741723397
56086,56489,175,976,73,Terminated,50.0,0.0133564569150726
56086,56402,175,980,297,Terminated,50.0,0.008453912458261
56086,56542,175,977,55,Terminated,50.0,0.0082054202365853
56086,56300,175,979,419,Terminated,50.0,0.0160070406129474
56086,56304,175,978,1,Terminated,50.0,0.0160070406129474
7415,7840,182,1014,194,Terminated,50.0,0.0133564569150726
7415,7940,182,1018,337,Terminated,50.0,0.0082882509771438
7415,8878,182,1019,297,Terminated,50.0,0.0133564569150726
7415,8937,182,1020,285,Terminated,50.0,0.0082727202132891
7415,7879,182,1017,287,Terminated,50.0,0.0081847125514456
7415,7652,182,1015,308,Terminated,50.0,0.0133564569150726
7415,8743,182,1013,307,Terminated,50.0,0.0133564569150726
7415,7617,182,1016,167,Terminated,50.0,0.0133564569150726
16499,16813,187,1041,4,Terminated,100.0,0.0027541221235731
46232,46942,200,1103,571,Terminated,50.0,0.0088628892397691
46232,46325,200,1106,74,Terminated,50.0,0.0133564569150726
46233,46447,200,1105,408,Terminated,50.0,0.0160070406129474
46232,46292,200,1104,141,Terminated,50.0,0.0160070406129474
46232,46754,200,1102,565,Terminated,50.0,0.0133564569150726
46232,46651,200,1101,587,Terminated,50.0,0.0133564569150726
46232,46542,200,1100,455,Terminated,50.0,0.0103693733336784
46232,46369,200,1107,59,Terminated,50.0,0.0160070406129474
49581,49721,201,1113,305,Terminated,50.0,0.0133564569150726
49581,49960,201,1108,455,Terminated,50.0,0.0133564569150726
49581,49734,201,1112,181,Terminated,50.0,0.0133564569150726
49581,50271,201,1109,537,Terminated,50.0,0.0088318277120596
49581,50097,201,1114,461,Terminated,50.0,0.0133564569150726
49581,49818,201,1111,239,Terminated,50.0,0.0107058732171977
49581,49789,201,1110,61,Terminated,50.0,0.0160070406129474
50779,51876,203,1125,1300,Terminated,50.0,0.0057360287836823
55402,56409,211,1203,7,Terminated,100.0,0.0107058732171977
55402,56411,211,1206,7,Terminated,100.0,0.0107058732171977
55402,56410,211,1204,7,Terminated,100.0,0.0107058732171977
55402,56417,211,1185,15,Terminated,100.0,0.0107058732171977
55402,56410,211,1207,7,Terminated,100.0,0.0107058732171977
55402,56421,211,1188,11,Terminated,100.0,0.0107058732171977
55402,56409,211,1195,7,Terminated,100.0,0.0107058732171977
55402,56417,211,1187,15,Terminated,100.0,0.0107058732171977
55402,56412,211,1199,7,Terminated,100.0,0.0107058732171977
55403,56404,211,1190,6,Terminated,100.0,0.0107058732171977
55402,56417,211,1183,15,Terminated,100.0,0.0107058732171977
55402,56417,211,1186,15,Terminated,100.0,0.0107058732171977
55402,56416,211,1180,15,Terminated,100.0,0.0107058732171977
55402,56422,211,1189,15,Terminated,100.0,0.0107058732171977
55402,56409,211,1193,7,Terminated,100.0,0.0107058732171977
55402,56420,211,1184,15,Terminated,100.0,0.0107058732171977
55402,56500,211,1181,137,Terminated,100.0,0.0107058732171977
55402,56417,211,1182,15,Terminated,100.0,0.0107058732171977
55402,56410,211,1198,7,Terminated,100.0,0.0107058732171977
55402,56413,211,1201,3,Terminated,100.0,0.0107058732171977
55402,56409,211,1196,7,Terminated,100.0,0.0107058732171977
55402,56410,211,1205,7,Terminated,100.0,0.0107058732171977
55402,56412,211,1208,7,Terminated,100.0,0.0107058732171977
55402,56409,211,1192,7,Terminated,100.0,0.0107058732171977
55402,56410,211,1194,7,Terminated,100.0,0.0107058732171977
55402,56410,211,1197,7,Terminated,100.0,0.0107058732171977
55402,56410,211,1191,7,Terminated,100.0,0.0107058732171977
55402,56409,211,1200,7,Terminated,100.0,0.0107058732171977
55412,56410,211,1202,7,Terminated,100.0,0.0107058732171977
56373,56662,216,1275,1,Terminated,100.0,0.0027541221235731
10827,10862,233,1315,11,Terminated,50.0,0.0057360287836823
10827,10864,233,1316,63,Terminated,50.0,0.0080190510703284
19827,19832,242,1334,7,Terminated,50.0,0.0081847125514456
19827,19831,242,1333,21,Terminated,50.0,0.0163383635751818
29722,29796,251,1351,32,Terminated,50.0,0.0057360287836823
29722,29802,251,1352,63,Terminated,50.0,0.0080190510703284
30627,30698,253,1355,33,Terminated,50.0,0.0057360287836823
30627,30704,253,1356,63,Terminated,50.0,0.0080190510703284
36032,36156,265,1401,63,Terminated,50.0,0.0080190510703284
36032,36149,265,1400,39,Terminated,50.0,0.0057360287836823
38728,38736,269,1409,7,Terminated,50.0,0.0081847125514456
38728,38734,269,1408,42,Terminated,50.0,0.0163383635751818
42322,42337,276,1422,46,Terminated,50.0,0.0163383635751818
42322,42341,276,1423,7,Terminated,50.0,0.0081847125514456
43455,44055,277,1426,73,Running,50.0,0.0057360287836823
43455,43992,277,1424,43,Terminated,50.0,0.0160070406129474
43455,44055,277,1425,55,Running,50.0,0.0057360287836823
49525,49538,288,1448,54,Terminated,50.0,0.0163383635751818
49525,49542,288,1449,7,Terminated,50.0,0.0081847125514456
59429,59447,302,1476,65,Terminated,50.0,0.0163383635751818
59429,59452,302,1477,7,Terminated,50.0,0.0081847125514456
48905,48925,311,1534,343,Terminated,100.0,0.0054047058214479
48905,48934,311,1537,343,Terminated,100.0,0.0054047058214479
48905,48968,311,1539,1,Terminated,100.0,0.0054047058214479
48905,48920,311,1535,1,Terminated,100.0,0.0054047058214479
48905,48928,311,1538,1,Terminated,100.0,0.0054047058214479
48905,48959,311,1532,1111,Terminated,100.0,0.0054047058214479
48905,48930,311,1533,4325,Terminated,100.0,0.0054047058214479
48905,48948,311,1536,1111,Terminated,100.0,0.0054047058214479
48904,48959,313,1555,1,Terminated,100.0,0.0054047058214479
48904,48928,313,1554,1,Terminated,100.0,0.0054047058214479
48905,48932,313,1553,343,Terminated,100.0,0.0054047058214479
48905,48940,313,1552,1111,Terminated,100.0,0.0054047058214479
48904,48920,313,1550,343,Terminated,100.0,0.0054047058214479
48904,48951,313,1548,1111,Terminated,100.0,0.0054047058214479
48905,48923,313,1549,4325,Terminated,100.0,0.0054047058214479
48904,48920,313,1551,1,Terminated,100.0,0.0054047058214479
48883,48920,315,1569,343,Terminated,100.0,0.0054047058214479
48883,48954,315,1571,1,Terminated,100.0,0.0054047058214479
48883,48910,315,1566,343,Terminated,100.0,0.0054047058214479
48883,48913,315,1570,1,Terminated,100.0,0.0054047058214479
48884,48912,315,1565,4325,Terminated,100.0,0.0054047058214479
48883,48947,315,1564,1111,Terminated,100.0,0.0054047058214479
48883,48906,315,1567,1,Terminated,100.0,0.0054047058214479
48883,48927,315,1568,1111,Terminated,100.0,0.0054047058214479
48880,48906,318,1594,1,Terminated,100.0,0.0054047058214479
48880,48913,318,1593,343,Terminated,100.0,0.0054047058214479
48880,48950,318,1595,1,Terminated,100.0,0.0054047058214479
48880,48943,318,1588,1111,Terminated,100.0,0.0054047058214479
48880,48909,318,1589,4325,Terminated,100.0,0.0054047058214479
48880,48894,318,1591,1,Terminated,100.0,0.0054047058214479
48880,48929,318,1592,1111,Terminated,100.0,0.0054047058214479
48880,48901,318,1590,343,Terminated,100.0,0.0054047058214479
49204,49409,321,1614,44,Terminated,50.0,0.0160070406129474
49204,49427,321,1619,1,Terminated,50.0,0.0040638832086558
49204,49421,321,1612,1,Terminated,50.0,0.0040845908937954
49204,49390,321,1613,4325,Terminated,50.0,0.0041725985556389
49204,49211,321,1615,1,Terminated,50.0,0.0041001216576501
49204,49399,321,1616,1,Terminated,50.0,0.0080552895193228
49204,49215,321,1618,1,Terminated,50.0,0.0040587062873709
49204,49415,321,1617,1,Terminated,50.0,0.0080552895193228
49195,49400,322,1625,1,Terminated,50.0,0.0080552895193228
49195,49392,322,1622,44,Terminated,50.0,0.0160070406129474
49194,49418,322,1627,1,Terminated,50.0,0.0040638832086558
49194,49208,322,1626,1,Terminated,50.0,0.0040587062873709
49195,49406,322,1624,1,Terminated,50.0,0.0080552895193228
49194,49412,322,1620,1,Terminated,50.0,0.0040845908937954
49195,49380,322,1621,4325,Terminated,50.0,0.0041725985556389
49195,49202,322,1623,1,Terminated,50.0,0.0041001216576501
49213,49227,328,1674,1,Terminated,50.0,0.0040587062873709
49213,49261,328,1673,1,Terminated,50.0,0.0080552895193228
49213,49417,328,1675,1,Terminated,50.0,0.0040638832086558
49214,49408,328,1672,1,Terminated,50.0,0.0080552895193228
49213,49251,328,1670,44,Terminated,50.0,0.0160070406129474
49213,49221,328,1671,1,Terminated,50.0,0.0041001216576501
49214,49397,328,1669,4325,Terminated,50.0,0.0041725985556389
49213,49413,328,1668,1,Terminated,50.0,0.0040845908937954
49223,49411,331,1696,1,Terminated,50.0,0.0080552895193228
49223,49229,331,1695,1,Terminated,50.0,0.0041001216576501
49223,49422,331,1699,1,Terminated,50.0,0.0040638832086558
49223,49263,331,1697,1,Terminated,50.0,0.0080552895193228
49223,49416,331,1692,1,Terminated,50.0,0.0040845908937954
49224,49403,331,1693,4325,Terminated,50.0,0.0041725985556389
49223,49235,331,1698,1,Terminated,50.0,0.0040587062873709
49223,49254,331,1694,44,Terminated,50.0,0.0160070406129474
49253,49283,332,1702,44,Terminated,50.0,0.0160070406129474
49252,49294,332,1704,1,Terminated,50.0,0.0080552895193228
49253,49264,332,1706,1,Terminated,50.0,0.0040587062873709
49252,49305,332,1707,1,Terminated,50.0,0.0040638832086558
49253,49293,332,1705,1,Terminated,50.0,0.0080552895193228
49252,49300,332,1700,1,Terminated,50.0,0.0040845908937954
49253,49278,332,1701,4325,Terminated,50.0,0.0041725985556389
49253,49260,332,1703,1,Terminated,50.0,0.0041001216576501
1911,3225,338,1740,1548,Terminated,75.0,0.0160070406129474
3238,3692,339,1741,8,Terminated,100.0,0.0027541221235731
4909,5194,340,1747,13,Terminated,100.0,0.0054047058214479
4909,4935,340,1746,9,Terminated,100.0,0.0054047058214479
4909,5006,340,1745,17,Terminated,100.0,0.0054047058214479
4909,5026,340,1742,27,Terminated,100.0,0.0054047058214479
4909,5049,340,1744,37,Terminated,100.0,0.0054047058214479
4909,5228,340,1743,41,Terminated,100.0,0.0054047058214479
6247,6437,342,1758,10,Terminated,75.0,0.0163383635751818
6247,6450,342,1759,15,Terminated,50.0,0.0080552895193228
20372,20858,351,1791,5,Terminated,100.0,0.0027541221235731
15220,15386,352,1795,2,Terminated,40.0,0.0080552895193228
15220,15494,352,1801,3,Terminated,40.0,0.0041208293427898
15220,15303,352,1798,11,Terminated,50.0,0.0133564569150726
15220,15226,352,1799,3,Terminated,50.0,0.0040949447363652
15220,15503,352,1792,115,Terminated,40.0,0.0042036600833484
15220,15487,352,1797,78,Terminated,75.0,0.0082520125281495
15220,15354,352,1796,12,Terminated,50.0,0.0041518908704993
15220,15398,352,1800,11,Terminated,40.0,0.0041622447130691
15220,15489,352,1793,81,Terminated,40.0,0.0041622447130691
15220,15225,352,1794,1,Terminated,50.0,0.0054047058214479
27488,27943,358,1827,6,Terminated,100.0,0.0027541221235731
51997,0,376,1955,1,Running,100.0,0.0027541221235731
53908,54151,381,1983,7,Terminated,50.0,0.0054047058214479
53908,54102,381,1981,328,Terminated,50.0,0.0133564569150726
53908,54005,381,1982,3,Terminated,50.0,0.0160070406129474
53908,54134,381,1979,363,Terminated,50.0,0.0107058732171977
53908,54024,381,1978,199,Terminated,50.0,0.0107058732171977
53908,53943,381,1980,115,Terminated,50.0,0.0133564569150726
54868,55074,384,1996,205,Terminated,50.0,0.0079672818574793
54868,55158,384,1997,361,Terminated,50.0,0.0082313048430098
54868,55109,384,1999,327,Terminated,55.0,0.0107058732171977
54868,55053,384,2000,2,Terminated,50.0,0.0100949965055781
54868,54938,384,1998,115,Terminated,75.0,0.0104884425232314
54868,55189,384,2001,5,Terminated,50.0,0.00851603551368
2079,2221,397,2066,765,Terminated,50.0,0.0160070406129474
2078,2610,397,2064,485,Terminated,75.0,0.0133564569150726
2078,2402,397,2067,1,Terminated,50.0,0.0054047058214479
2079,2086,397,2065,1,Terminated,50.0,0.0054047058214479
2078,2719,397,2068,397,Terminated,65.0,0.0084953278285403
14259,14770,410,2131,6,Terminated,100.0,0.0027541221235731
24355,25770,423,2183,635,Terminated,50.0,0.0095462428493774
24355,25840,423,2189,591,Terminated,50.0,0.008805943105635
24355,25719,423,2188,591,Terminated,50.0,0.0097326120156343
24355,24564,423,2185,503,Terminated,50.0,0.0133564569150726
24355,24539,423,2184,152,Terminated,50.0,0.0133564569150726
24355,25278,423,2186,639,Terminated,50.0,0.0133564569150726
24355,24781,423,2187,219,Terminated,50.0,0.0080397587554681
25296,25494,428,2213,509,Failed,50.0,0.0057360287836823
25296,25494,428,2212,29,Running,50.0,0.0080967048896021
25296,25301,428,2218,1,Terminated,50.0,0.0057360287836823
25296,25401,428,2216,153,Terminated,50.0,0.0133564569150726
25296,25494,428,2214,1,Running,40.0,0.0078275049827867
25296,25494,428,2222,67,Running,40.0,0.0042502523749126
25296,25494,428,2219,37,Running,50.0,0.0133564569150726
25296,25428,428,2217,492,Terminated,50.0,0.008692050837367
25296,25494,428,2221,117,Running,40.0,0.0080501125980379
25296,25301,428,2215,1,Terminated,50.0,0.0057360287836823
25296,25494,428,2220,1,Running,50.0,0.0040535293660859
43251,43262,439,2271,735,Waiting,,
43251,43262,439,2270,665,Waiting,,
49275,49319,442,2277,327,Terminated,50.0,0.0160070406129474
49275,49286,442,2276,1,Terminated,40.0,0.0080552895193228
955,1271,453,2335,773,Terminated,65.0,0.0087541738927859
955,1405,453,2336,289,Terminated,55.0,0.0160070406129474
955,966,453,2333,1,Terminated,50.0,0.0160070406129474
955,1536,453,2337,239,Terminated,65.0,0.0160070406129474
955,970,453,2334,1,Terminated,50.0,0.0054047058214479
29251,29257,475,2436,1,Terminated,50.0,0.0160070406129474
29251,29267,475,2437,773,Terminated,65.0,0.0087541738927859
29251,29252,475,2435,1,Terminated,50.0,0.0041933062407786
29251,29269,475,2438,289,Terminated,55.0,0.0160070406129474
29251,29274,475,2439,239,Terminated,65.0,0.0160070406129474
33963,33970,480,2457,1,Terminated,50.0,0.0054047058214479
33963,33966,480,2456,1,Terminated,50.0,0.0160070406129474
33963,34564,480,2458,773,Running,65.0,0.0087541738927859
33963,34564,480,2459,289,Running,55.0,0.0160070406129474
33963,34564,480,2460,239,Running,65.0,0.0160070406129474
35357,35769,482,2466,15,Terminated,100.0,0.0027541221235731
14673,14735,508,2592,1895,Terminated,50.0,0.0092408044935676
14673,14820,508,2619,81,Terminated,60.0,0.0093495198405508
14673,14863,508,2594,24,Terminated,75.0,0.0107058732171977
14673,14713,508,2609,5,Terminated,50.0,0.0041001216576501
14673,14730,508,2610,13,Terminated,40.0,0.0080552895193228
14673,14782,508,2613,263,Terminated,70.0,0.0133564569150726
14673,14862,508,2608,263,Terminated,50.0,0.0094168198172546
14673,14856,508,2601,17,Terminated,70.0,0.0160070406129474
14673,14877,508,2616,65,Terminated,75.0,0.0133564569150726
14673,14838,508,2596,12,Terminated,75.0,0.0107058732171977
14674,14830,508,2605,633,Terminated,70.0,0.0096083659047964
14673,15161,508,2585,99,Terminated,55.0,0.0107058732171977
14673,14708,508,2595,140,Terminated,40.0,0.0079517510936246
14673,14811,508,2606,409,Terminated,75.0,0.0133564569150726
14673,15153,508,2582,1281,Terminated,50.0,0.0087386431289312
14673,14745,508,2622,125,Terminated,40.0,0.0057360287836823
14673,14695,508,2611,5,Terminated,50.0,0.0080552895193228
14673,14715,508,2615,13,Terminated,50.0,0.0080552895193228
14673,14909,508,2617,177,Terminated,50.0,0.009101027618875
14673,14983,508,2600,128,Terminated,70.0,0.0107058732171977
14673,15031,508,2580,1143,Terminated,50.0,0.0083555509538477
14673,14785,508,2588,59,Terminated,60.0,0.0160070406129474
14673,14901,508,2614,125,Terminated,75.0,0.0133564569150726
14673,14688,508,2591,1,Terminated,40.0,0.0041881293194936
14673,15013,508,2598,42,Terminated,75.0,0.010100173426863
14673,15178,508,2604,831,Terminated,50.0,0.0090337276421712
14674,14715,508,2621,31,Terminated,50.0,0.0080501125980379
14673,15253,508,2583,2961,Terminated,50.0,0.0088007661843501
14673,14755,508,2584,13,Terminated,40.0,0.0079569280149095
14673,14771,508,2587,204,Terminated,50.0,0.0160070406129474
14673,14825,508,2589,45,Terminated,60.0,0.0133564569150726
14674,14719,508,2590,3,Terminated,50.0,0.0160070406129474
14673,14740,508,2593,233,Terminated,75.0,0.0133564569150726
14673,14796,508,2599,15,Terminated,70.0,0.0102347733802707
14674,14951,508,2603,617,Terminated,50.0,0.0133564569150726
14673,14812,508,2607,323,Terminated,65.0,0.0094685890301037
14673,14733,508,2602,35,Terminated,50.0,0.0160070406129474
14673,15008,508,2620,909,Terminated,65.0,0.0092356275722827
14673,14999,508,2623,2599,Terminated,50.0,0.0133564569150726
14673,14955,508,2612,547,Terminated,70.0,0.0133564569150726
14673,14804,508,2586,241,Terminated,50.0,0.0160070406129474
14673,15066,508,2581,1229,Terminated,50.0,0.0085626278052442
14673,15034,508,2618,281,Terminated,60.0,0.0091838583594336
14673,14877,508,2597,18,Terminated,75.0,0.0107058732171977
7277,7332,515,2667,2,Terminated,50.0,0.0080552895193228
7277,7335,515,2669,7,Terminated,50.0,0.0080552895193228
7277,7332,515,2673,259,Terminated,50.0,0.0086972277586519
7277,7345,515,2668,53,Terminated,50.0,0.0133564569150726
7277,7413,515,2663,129,Terminated,50.0,0.008629927781948
7277,7286,515,2665,1,Terminated,50.0,0.0080552895193228
7277,7407,515,2670,4,Terminated,50.0,0.0102244195377009
7277,7286,515,2672,18,Terminated,50.0,0.0042450754536277
7277,7301,515,2680,1,Terminated,50.0,0.0080552895193228
7277,7314,515,2671,1,Terminated,50.0,0.0133564569150726
7277,7352,515,2678,15,Terminated,50.0,0.0079258664872
7277,7379,515,2674,65,Terminated,50.0,0.0084073201666968
7277,7504,515,2664,97,Terminated,50.0,0.0160070406129474
7277,7321,515,2666,2,Terminated,50.0,0.0080552895193228
7277,7412,515,2679,1,Terminated,50.0,0.0080552895193228
7277,7363,515,2676,87,Terminated,50.0,0.008925012295188
7277,7321,515,2675,3,Terminated,50.0,0.0086351047032329
7277,7370,515,2677,55,Terminated,50.0,0.008340020189993
7277,7375,515,2661,61,Terminated,50.0,0.0083710817177024
7277,7394,515,2660,243,Terminated,50.0,0.008340020189993
7277,7383,515,2659,61,Terminated,50.0,0.00822095100044
7277,7379,515,2662,53,Terminated,50.0,0.0085108585923951
13359,13451,517,2707,123,Terminated,50.0,0.0093184583128413
13359,13604,517,2704,169,Terminated,50.0,0.0084435586156912
13359,13436,517,2705,5,Terminated,50.0,0.0080552895193228
13359,13378,517,2706,2,Terminated,50.0,0.008334843268708
13359,13463,517,2703,251,Terminated,50.0,0.0087334662076463
17822,20413,529,2804,1202,Terminated,50.0,0.0160070406129474
17822,20354,529,2805,1242,Terminated,50.0,0.0160070406129474
17822,19421,529,2803,1708,Terminated,50.0,0.0213082080086972
17827,20480,532,2814,1228,Terminated,50.0,0.0160070406129474
17827,20414,532,2813,1067,Terminated,50.0,0.0160070406129474
17827,19422,532,2812,1770,Terminated,50.0,0.0213082080086972
17822,20096,533,2816,886,Terminated,50.0,0.0089871353506069
17822,19297,533,2815,894,Terminated,50.0,0.0160070406129474
24752,24998,541,2859,363,Terminated,50.0,0.0133564569150726
24752,24756,541,2858,1,Terminated,50.0,0.0054047058214479
24752,25068,541,2857,353,Terminated,50.0,0.008164004866306
27225,30260,545,2885,1602,Terminated,50.0,0.0160070406129474
27224,32859,545,2888,411,Terminated,50.0,0.0084694432221158
27225,32561,545,2887,1625,Terminated,50.0,0.0160070406129474
27224,32751,545,2882,479,Terminated,50.0,0.0160070406129474
27225,29513,545,2883,1519,Terminated,50.0,0.0160070406129474
27225,30171,545,2884,1441,Terminated,50.0,0.0160070406129474
27224,27321,545,2886,158,Terminated,50.0,0.0160070406129474
30867,31180,546,2893,1,Terminated,50.0,0.0160070406129474
30867,30870,546,2896,1,Terminated,50.0,0.0160070406129474
30867,31111,546,2890,225,Terminated,50.0,0.0160070406129474
30867,30951,546,2895,39,Terminated,50.0,0.0160070406129474
30867,31054,546,2898,33,Terminated,50.0,0.0160070406129474
30867,31185,546,2900,1,Terminated,50.0,0.0040535293660859
30867,35106,546,2892,1405,Terminated,50.0,0.0213082080086972
30867,30947,546,2894,25,Terminated,50.0,0.0160070406129474
30867,31083,546,2889,269,Terminated,50.0,0.0082830740558589
30867,31779,546,2897,1614,Terminated,50.0,0.0163383635751818
30867,30877,546,2901,1,Terminated,50.0,0.0040535293660859
30867,36680,546,2891,723,Terminated,50.0,0.0160070406129474
30867,31047,546,2899,139,Terminated,50.0,0.0160070406129474
30867,36457,546,2902,1262,Terminated,50.0,0.0160070406129474
31096,31686,547,2903,567,Terminated,50.0,0.0084435586156912
31097,31487,547,2904,576,Terminated,50.0,0.0160070406129474
31097,31106,547,2905,1,Terminated,50.0,0.0039758755468123
37666,41971,560,2962,1435,Terminated,50.0,0.0213082080086972
37666,37878,560,2968,35,Terminated,50.0,0.0160070406129474
37666,37736,560,2964,25,Terminated,50.0,0.0160070406129474
37666,37672,560,2966,1,Terminated,50.0,0.0160070406129474
37666,37677,560,2970,1,Terminated,50.0,0.0040897678150803
37666,37671,560,2963,1,Terminated,50.0,0.0160070406129474
37666,37976,560,2965,39,Terminated,50.0,0.0160070406129474
37666,38018,560,2960,211,Terminated,50.0,0.0160070406129474
37666,37677,560,2971,1,Terminated,50.0,0.0040379986022312
37666,42861,560,2961,725,Terminated,50.0,0.0160070406129474
37666,39672,560,2967,1623,Terminated,50.0,0.0163383635751818
37666,37902,560,2959,269,Terminated,50.0,0.0082882509771438
37666,37845,560,2969,139,Terminated,50.0,0.0160070406129474
37666,42787,560,2972,1269,Terminated,50.0,0.0160070406129474
53152,55539,570,3039,934,Terminated,50.0,0.0098361504413325
53152,55420,570,3038,880,Terminated,50.0,0.0098723888903269
53152,55590,570,3040,931,Terminated,50.0,0.0098930965754665
53152,54549,570,3034,1999,Terminated,50.0,0.0160070406129474
53152,55411,570,3037,850,Terminated,50.0,0.0097533197007739
53152,55622,570,3036,934,Terminated,50.0,0.0098723888903269
53152,55531,570,3035,916,Terminated,50.0,0.0098775658116118
14340,14379,579,3105,51,Terminated,100.0,0.0054047058214479
14340,14361,579,3104,150,Terminated,100.0,0.0054047058214479
15231,15233,580,3107,1,Terminated,50.0,0.0040897678150803
15231,15233,580,3106,1,Terminated,50.0,0.0040794139725105
22710,22712,593,3151,1,Terminated,50.0,0.0040897678150803
22710,22712,593,3150,1,Terminated,50.0,0.0040794139725105
24459,24461,597,3164,1,Terminated,50.0,0.0040794139725105
24459,24461,597,3165,1,Terminated,50.0,0.0040897678150803
30180,30952,611,3217,1111,Terminated,100.0,0.0054047058214479
30180,30200,611,3215,1,Terminated,100.0,0.0054047058214479
30180,30925,611,3210,1111,Terminated,100.0,0.0054047058214479
30180,30201,611,3214,1,Terminated,100.0,0.0054047058214479
30180,30186,611,3212,1,Terminated,100.0,0.0054047058214479
30181,30687,611,3211,3805,Terminated,100.0,0.0054047058214479
30180,30196,611,3213,1,Terminated,100.0,0.0057360287836823
30180,30936,611,3216,1111,Terminated,100.0,0.0054047058214479
31428,31432,613,3220,1,Terminated,50.0,0.0040794139725105
31428,31432,613,3221,1,Terminated,50.0,0.0040897678150803
35072,35083,622,3251,1,Terminated,50.0,0.0040897678150803
35072,35078,622,3250,1,Terminated,50.0,0.0040794139725105
36451,36507,624,3261,51,Terminated,100.0,0.0054047058214479
36451,36495,624,3260,150,Terminated,100.0,0.0054047058214479
38416,38740,631,3283,1,Terminated,100.0,0.0057360287836823
38416,39931,631,3286,1111,Terminated,100.0,0.0054047058214479
38416,38746,631,3285,1,Terminated,100.0,0.0054047058214479
38416,39946,631,3287,1111,Terminated,100.0,0.0054047058214479
38416,39918,631,3280,1112,Terminated,100.0,0.0054047058214479
38416,38729,631,3282,1,Terminated,100.0,0.0054047058214479
38416,39049,631,3284,1,Terminated,100.0,0.0054047058214479
38416,38920,631,3281,3805,Terminated,100.0,0.0054047058214479
39988,40020,633,3297,150,Terminated,100.0,0.0054047058214479
39988,40031,633,3298,51,Terminated,100.0,0.0054047058214479
41914,42228,639,3316,1,Terminated,50.0,0.0040897678150803
41914,41920,639,3315,1,Terminated,50.0,0.0040897678150803
42245,43362,640,3317,1111,Terminated,100.0,0.0054047058214479
42245,42561,640,3319,1,Terminated,100.0,0.0054047058214479
42245,42581,640,3321,1,Terminated,100.0,0.0054047058214479
42246,42661,640,3318,3805,Terminated,100.0,0.0054047058214479
42245,42579,640,3322,1,Terminated,100.0,0.0054047058214479
42245,43394,640,3324,1111,Terminated,100.0,0.0054047058214479
42245,43380,640,3323,1111,Terminated,100.0,0.0054047058214479
42245,42573,640,3320,1,Terminated,100.0,0.0057360287836823
51814,51817,660,3387,1,Terminated,50.0,0.0040897678150803
51814,51817,660,3386,1,Terminated,50.0,0.0040897678150803
51869,52943,662,3396,1111,Terminated,100.0,0.0054047058214479
51869,52927,662,3390,1111,Terminated,100.0,0.0054047058214479
51869,51892,662,3395,1,Terminated,100.0,0.0054047058214479
51869,52961,662,3397,1111,Terminated,100.0,0.0054047058214479
51869,51886,662,3393,1,Terminated,100.0,0.0057360287836823
51869,51875,662,3392,1,Terminated,100.0,0.0054047058214479
51869,51895,662,3394,1,Terminated,100.0,0.0054047058214479
51870,52187,662,3391,3805,Terminated,100.0,0.0054047058214479
56702,56734,675,3433,51,Terminated,100.0,0.0054047058214479
56701,56719,675,3432,150,Terminated,100.0,0.0054047058214479
12807,12978,684,3465,300,Terminated,50.0,0.0160070406129474
12807,12839,684,3471,1,Terminated,50.0,0.0039810524680972
12807,12986,684,3470,1,Terminated,50.0,0.0040845908937954
12807,12840,684,3469,1,Terminated,50.0,0.0040638832086558
12807,12839,684,3472,1,Terminated,50.0,0.004048352444801
12808,12835,684,3466,14,Terminated,50.0,0.0160070406129474
12807,12984,684,3468,1,Terminated,50.0,0.0040794139725105
